hota_hy,-1.110217755143274
start,-1.1287184900943574
kryn,-1.2043294831125053
asmaan,-1.0197047416559624
kray,-1.0655971735441938
loug,-1.0944120008335918
ka_gosht,-0.9953750714931169
khaty,-1.0513396680324518
overall,-1.143785873012737
stylish,-1.1767785430602777
compromise,-1.0825901763753112
hum_sub,-1.0899023467531799
karin,-1.1789031026186223
asay,-1.0025502872121796
try,-1.03443770846326
ankh,-0.9491045923246704
khuch,-1.1370608979129706
nahen,-1.1474272621395214
purana,-1.0519013039601606
tight,-0.9876072435124594
rkhy,-1.1376033783583472
k_badly,-1.2077316571327856
ka_intekhab,-1.0690855868659939
eke,-1.1043396184615937
zia_mohyeddin,-1.1857673214878584
qisam,-1.2117960253566615
audience,-1.189446405953596
stage_par,-1.0743682027457142
kaif,-1.1898866101509444
taari_ho,-1.121532398278393
ashaar,-1.0862576387473477
yehi_wajah,-1.124773667393993
kalaam,-1.1155142956526094
chala_jata,-0.9633100574805298
columns,-1.087143950897334
mehfil,-0.9945982195885587
aisa_lagta,-1.2309372868633566
mathira_ne,-1.0564971394347389
showbiz,-1.1387350931457487
hona_bohat,-1.0937241311221444
sun,-1.2157146236590273
jante_hain,-1.1594292107351103
gaa,-1.2315007955395538
hosting,-0.9824497731085411
ke_shobey,-1.0719770097061223
magar_mujhe,-1.0210863621554076
khob,-1.058310519421515
zuban,-1.1957288777362851
original,-1.0954556122605825
shoot,-1.1174143151339857
ear,-1.0724224590475189
bataur,-1.1257885029066832
bata,-1.2411286701712243
parhta,-1.0864759610580064
direction,-1.0604836151435983
industry,-1.0938538096709869
jaenge,-1.1282842025933602
hamare_mulk,-1.1493242154186114
taley,-1.1657318097255782
ja_rahe,-1.1784828636309186
actresses,-1.0989600159831858
fankar,-1.1274346794781263
agar_hum,-1.0404857206560687
release,-1.1295724022272422
journalist,-1.1110479785474532
ka_mahaul,-1.0578977497110178
tamer,-1.0548082390683597
arazi,-1.0970584893964759
dastakhat,-1.190318085614954
meera_ko,-1.0253826342072658
meera,-1.0204017036040498
nukta,-0.9472430140077942
chunke,-1.044688808299266
television,-1.1525735519616231
wasee,-1.0495025690766324
aehmiyat,-1.1297892872141657
razia_sheer,-1.0944210671733914
bari_ahamiyat,-1.0985360196968466
zahir_hai,-1.1449026536773181
balance,-1.0664216320821613
karkardagi_ko,-1.0514358077151515
question,-1.2976724607562806
apni_karkardagi,-1.2029715772960639
behtar_banane,-1.0146983711226185
kheelne_ke,-0.9513877782347074
nikalte,-1.0786263162972751
tartan_track,-1.0716310192566858
ka_mayar,-1.1212883797179272
athlete,-1.1330742257688247
jote,-1.1138443640084341
ada_karte,-0.9716574424380579
ideal,-0.9722996139011119
natija,-1.1446706029344593
games,-1.0840086659712829
gold_medals,-0.9898845849079223
tarh,-1.0627022641540338
hunk_e,-1.1800602106821447
club_ne,-1.0212438913197037
times,-1.179466191438902
taj,-1.0387700735536127
kamiabi,-0.974131079512634
shabana,-1.0839521546013458
baney,-1.0656294075645252
zaid,-1.0776787820473432
mosalsel,-0.9382234425286096
jisey,-1.124160813639137
retired,-1.0605905723091482
nami,-1.0282749448969262
boom,-0.9636833755199821
afridi,-1.0957424523844193
ground,-1.1816825007712661
king,-1.1986817964547785
shahid_afridi,-1.1607325270646682
aate_hain,-1.2025223479441052
samaa,-0.9941216842744605
rd,-1.1551660026384205
huie,-1.1038335968292374
oper,-0.9347927588505189
niche,-1.0085494816379477
reh_gai,-0.9634493306686746
raaton_raat,-1.0516904347473248
ka_faida,-1.079080856789783
aalmi,-1.1118791620326647
bangladesh,-1.0998265115364267
dhaka,-1.048209955683176
dollars,-1.0364166074604633
se_inkaar,-1.2305685155403545
championship,-1.045136457718179
jeb,-1.0384894751508045
sahet,-1.065547043479209
day_ameen,-1.267416840857892
qyamat,-1.079173177520456
beshak_allah,-1.0682594986741765
rakhy_ameen,-1.0939657044757995
salamat_rakhay,-1.163556370516894
sahat,-1.0357823859801538
bukhari,-1.1332459183499777
kareem,-1.0575989705157338
ac/a_!,-0.8804889186239264
isi_film,-1.315095264509294
barson,-1.0469847691780219
ken,-1.085844840771561
adakari,-1.073305852262484
film_thi,-1.1275843850529776
isme,-1.1928103227158813
is_film,-1.1624998281608614
filmi,-1.125657563969264
actors,-1.1339974352388307
waheed_murad,-1.0801143519609562
nadeem,-1.1265859727291763
jazbati,-1.2277988587795463
chun,-1.1782937732378178
li_thi,-1.1220643806800243
sari_umar,-1.1167672384165883
isse,-1.1101929181418437
ilaaj,-1.1277868729906146
manzar_e,-1.071682159990476
career_ka,-1.1378385876906894
aghaz,-1.0760143009664807
modeling,-1.159691843793752
mahesh_bhatt,-1.058888359976488
hashmi,-1.1136437695288253
both,-1.1519863980014788
kerny,-1.1198329818852615
bollywood_ki,-1.1290885615151909
dusri,-1.0817352217980358
ki_trha,-1.0438947353411452
filmein,-1.141279843587953
wabasta,-1.1287082181592702
ki_aksbandi,-1.0473323552270881
ho_rahi,-1.19041554361161
john,-0.9737422384056101
cast_kiya,-1.1633366999524277
markazi_kirdar,-1.0802214470756093
adakara,-0.9619479335017053
lekn,-1.137251663120442
bollywood,-1.2016624852209232
chahy,-1.1924718889323485
zid,-1.021962089959327
faisly,-1.0723212577680767
mumbai,-1.2247593137436419
ker_di,-1.1188404616593073
saraha,-1.110084102483609
is_liey,-1.0763261226478118
album,-1.0915579565074969
ker_rahi,-1.2383776722414892
jaisy,-1.1698840612485355
superstars,-1.0868436683651932
production,-1.0785803821647468
kiun,-1.1145972446529575
farooq_sheikh,-1.1954530380483603
yun_to,-1.1921931523112006
riwayati,-1.1541773553833037
films_mien,-1.018072032834113
ki_shanakht,-1.1248567659538111
art_films,-1.1006176254429088
mien_inho,-1.1270803541726455
pazeerai,-1.119776240940997
aaghaz,-1.0519199188040278
rai,-1.1805822806864708
muzaffar_ali,-1.1295924611297845
directors,-1.041000003797358
arsey,-1.1580627450711447
kirdaron,-1.036682694110519
pehli_film,-1.1061473211634851
programs,-1.0658090625964451
dikhae,-1.022539066920889
kam_o,-1.112894210797843
heroin,-1.0022776496678518
ki_jorhi,-1.1031326608233458
boat_maqbool,-1.034749481697682
kae_films,-1.1583664939110212
toota,-1.203430308581485
yeh_drama,-1.0277823662953218
box_office,-1.189059318520638
chuki_hai,-1.1092640281768191
apni_films,-1.0448246907011556
hollywood,-1.0885485887463657
johnny_depp,-1.206675629849385
saya,-1.2155513369222597
muqaam,-1.0828108469302038
jaya_prada,-1.2176678335627051
candidate,-1.1628551349428695
lok,-1.0665894636727642
sylvester_stallone,-1.1171290119421278
maqboliyat_hasil,-0.9807996749699811
stallone,-1.22206384306638
sahi_maeyno,-1.0542738199424837
rocky_ki,-0.9963561883117928
producer,-1.2189794440618515
ki_direction,-1.1359756111051462
aur_yun,-1.106138214663618
hollywood_ke,-1.1289153896502344
bhi_lagaya,-1.0468202262476296
kuch_films,-1.184853950860273
bhi_saamna,-1.071152874594739
career_par,-1.025603278486315
khas_taur,-1.1534109410664573
inayat_hussain,-0.9730407815996456
bhatti,-0.979603585793576
aati,-1.1200056230928757
hoi_jis,-1.211737820104057
mosiqi,-1.1149997220026326
bhatti_ne,-1.1479186323380877
parhi,-1.1935042681741885
nojawan,-1.0183153207020428
gana,-1.090221708011108
gane,-1.0895445984241316
khas_tor,-1.1503349614234433
filmon,-1.0505361254540415
theater,-1.0256577326266545
naghme,-1.037539918899685
mashor,-1.071975263289697
kuch_arsa,-1.1102696285983003
qalb,-1.167378302117273
ka_gana,-1.1516506706451843
dob,-0.9611492887822868
barkat,-1.1270694674211177
wazifa,-1.1738039772483468
jung,-1.023001483863942
ka_saya,-1.0443717191560338
nagma,-1.078014265008745
paida_kar,-1.0645725181932946
phele_hi,-1.1449473176235094
namazi,-1.0771132768717104
bataon,-1.0500111955439204
insanon,-1.2687748831359025
waghairah,-1.173638352623794
qatal_o,-0.9636909863862629
gharat,-0.8960386804277671
qayam_e,-1.0171494697292258
apne_fun,-0.9391431265658459
jerry_lewis,-1.2575358004418697
hissa_lete,-1.1466512789311052
nisar_bazmi,-1.0468901187228026
super_hit,-1.0275508532854918
rone,-0.9973668699257253
barson_mein,-1.1464446022531767
bakhshi,-1.0679085511680437
mosikar,-1.2176603329641664
lal,-1.0535828839754109
aesa_bhi,-1.031114957565275
hota_haia,-1.0352893909355887
release_hoi,-1.0776922145754582
noor_jahan,-1.0771086176390121
aho,-1.0510191679108107
tamana,-1.0866203952704538
bhol,-1.1401813698972043
is_gane,-1.191212519027897
aag_laga,-1.025281284461277
mehdi_hassan,-1.1198383466535755
ghazal,-1.1630485647764226
rona_laila,-1.0185268460174972
madam,-1.1271923345632096
ki_barikiyon,-1.2460692259155521
bazmi_sahib,-1.1373022759526434
bangali,-1.170633768694732
compose,-1.0333376835304082
salman_khan,-1.1630400207718656
film_fare,-1.0006982921439507
mein_numaish,-1.0154134407140694
film_box,-0.940378090715683
office_par,-1.0179676873959311
aik_bar,-1.0908379471146161
business_karne,-1.0214176896761074
cinema,-1.1287265283811947
shahrukh_khan,-1.2278668166464666
satah,-1.1530098629134746
karan,-1.1350843621275144
adakar,-1.0610303180604652
filmon_mein,-1.163705399624321
mun,-1.2049328420407104
apni_jagah,-1.1896971515015626
filmein_bhi,-1.1808390201124697
mashhor,-1.0952874637934689
falahi_kaamon,-1.13418211445791
isi_doran,-1.0215224679375927
being,-1.1230622385965412
human,-0.9527784894291547
t_shirts,-1.0475848516594843
banne_wali,-1.1671909310880186
rehai,-0.9805291428213688
ho_jata,-1.101447845678196
emma_watson,-1.2325957947101374
kahaniyon,-1.1221245122817196
par_mabni,-1.0479969720016877
simple,-1.0324501512039979
torh_diye,-1.2336783180812012
celebrity,-1.1063424105911068
saka,-1.183931147675615
aik_interview,-1.0645282963672669
filhal,-1.0927710137404292
tark,-1.1659543071572323
aur_punjabi,-1.0471539262874072
munir_hussain,-1.2171500658053835
mausiqar,-1.0098949249237237
khala,-1.0713304826556957
apni_pehli,-1.1332536882545206
bahaar,-1.0038582247172048
geeton,-1.100134475414109
filmy,-1.1713685773478897
classical,-1.0728706041755698
icon,-1.0399433379469314
mezban,-1.040005873520753
shuhrat,-1.1620543776925825
benul_qawami,-1.0985964031957236
baton,-1.1341750962005688
kharidi,-1.0890810949182401
pehne,-1.0009272222668657
purani,-1.1703633213461462
shoq,-1.0676852589684156
jori,-1.1306035985716154
howa_lekin,-1.120665527636552
hearts,-1.1020379890237624
ka_kirdar,-1.1824479421656604
heroin_ke,-1.02875283323831
angelina_jolie,-1.1172727396124023
mr,-1.2170056983167838
high,-1.1591742238411509
commissioner,-1.0856548916709177
jolie,-1.1395363060994048
god,-1.1076838688246071
apni_adakari,-1.0416864291344716
kio,-1.12897688831555
ikhtiyar,-1.2071784371647156
jo_waheed,-1.1281879191468465
murad,-1.1618689567075267
zina,-0.9948681452102898
kahein,-1.0359718867154037
ganey,-1.0871236465619298
mil_jata,-1.2358308071944801
rat,-1.1643289446363503
geya,-1.251370118811196
leyeh,-1.1427927047702344
der,-1.137196228877629
deni,-1.1307000990141562
munh_mein,-1.1127373426285956
bun,-1.0509122261767423
chukey_they,-1.1385438622119473
jubli,-0.9195631399647967
chukka_tha,-1.152586498734301
jo_shaks,-1.1187539490484357
ke_liyeh,-0.975445185926718
ho_sakti,-1.1300696209987355
hoker,-1.0671730486006046
deay,-1.0918342231202287
hazri,-1.0976291306775807
aulad,-1.2257064450111452
roll,-1.0487374704275585
heera,-1.0926341839221196
waley,-1.1905237309195165
jata_hay,-1.0336339266826198
nigar_award,-1.0599054778744992
puraney,-1.0618016192946547
pathan,-1.1729891625519182
driver,-1.1832250395143662
filmon_ka,-1.20142832192223
ker_raha,-1.0793326975324682
namak,-1.1016996350053985
halal,-1.2431888979105046
fankarana_salahiyaton,-1.1104794874034436
screen,-1.0865638802013096
people,-1.163250972206739
tv_show,-1.0660994515404298
street,-1.1207030021651843
chale_gaey,-1.125503668285531
friend,-1.0894576472189432
nusrat_fateh,-1.0734466207644464
shaiyri,-1.2520129893006526
shora,-1.030973137644491
makhsoos,-1.1537339627518417
mahi,-1.183061490400126
halqa,-1.112521901943924
kehte,-0.9856337690913394
gaeyki,-1.0035857239748598
ki_gaeyki,-1.0106539187994055
kefiyat,-1.100603487039077
is_barey,-1.085676675146666
rab,-1.2139091156969513
apne_rab,-1.086025683896485
ke_huzoor,-1.029383006087986
pesh_karne,-1.1512050290762286
bande,-1.0792740695467558
movie,-1.153339592687714
scout,-1.0303121520309526
photography,-1.121559537021337
merit,-1.1878994089779915
apne_walid,-1.2033446707894901
spielberg_ne,-1.1827257142687175
science_fiction,-1.0236577058957324
mutassir_ho,-1.0434279891960794
steven_spielberg,-1.048127496292035
baqaida,-1.1328419468740771
salahiyatein,-0.9945817308816348
is_silsile,-1.04701773871445
shiddat,-1.091435061600656
saneha,-1.0417903017470982
kashish,-1.0993925881280016
iqbal_bano,-1.165938350614911
chup,-1.1438094575356654
jaa_kar,-1.0948321848722293
beth_gai,-1.1451146007436963
seekhna,-1.0457126731465507
parhai,-1.046341168528435
program,-1.1372531658350626
khandaan,-1.1276023527456671
ki_baqaida,-1.1648065935129204
leni,-1.133324159827653
thumri,-0.9953018964846967
gaae,-0.9692107800882469
ghazlon,-1.1396087356610445
kuch_arsey,-1.0952550116245943
aa_gai,-1.0190001374345976
gaane,-1.1517221360391248
sadabahar,-1.0600374622268192
laakh,-1.0550780128162007
chale,-1.1723663118551115
kin,-0.9923723847723079
anwar_kamal,-0.9821560081765529
lag_gai,-1.0176964218026405
kamaal,-1.087022610872377
teri,-1.1739050864518432
amar,-1.128858782173675
concert,-0.9688338409665265
pehli_baar,-1.061957209722271
garmi,-1.1052026268275925
aa_ja,-0.9809313511542365
moti,-1.2035477048039693
sunai,-1.1798608558164583
keh_raha,-1.2182660635916494
jaa,-1.122302151560551
dramas,-1.1506604294483143
ka_sahara,-1.1113204741373712
yeh_kehte,-1.0278683855901405
nasir_iqbal,-1.0851510025493167
khilariyon,-1.147451924371737
khilari_hain,-1.1559122399441355
muqabalon_ke,-1.1711115462780057
ki_numaindagi,-1.0730911410267314
top_ten,-1.064902843989857
mehnat_kar,-1.0448679109934869
khilari,-1.080078584194404
mein_benul,-1.1062349085383392
ka_shukar,-1.0296332416641512
howae_the,-1.1165493089393537
khilariyon_ko,-1.1106564104940808
milte,-1.0674590029235227
junior_khilariyon,-1.0355577327393843
muqablon_mein,-1.0365847438387499
benul_aqawami,-1.061970440076465
mile_to,-1.0414505922405604
shirkat_ke,-1.0958223207889117
tickets,-1.0733140809815012
jayein,-1.1928873504842796
ranking_behtar,-1.0488057505701986
tamam_tar,-1.0167771575309488
hari,-1.0046716267604356
ke_imkanat,-0.9783829092831675
kam_iz,-1.1569287595705837
hainnasir_iqbal,-1.0788393486652614
farhan,-1.1032405618976395
saqib,-1.110130327627178
banks,-1.081294995458377
years,-1.0917194481759533
saalon_mein,-1.1673593998356393
universities,-1.0578714957523192
athletics,-1.152412352462133
event,-1.2345680877618768
majmoi_tor,-1.121447279318233
bolaya,-1.0177811566748671
wahein,-1.184728076249488
athletics_mein,-1.0484403576369472
mojudah,-1.0896953053337872
quomi,-1.1426105305144352
meri_karkardagi,-0.9824186955019565
level_par,-1.0961972379346507
question_is,-1.0345659352948955
sah,-1.0487965153929166
credit,-1.1080684571566204
selectors,-1.1106000077806752
insha_allah,-1.1656448450148078
sharik,-1.050268236442114
mayar,-1.1713867966718334
saholaten,-0.9870363739997802
saeed_anwar,-1.230173323992621
aamir,-1.1723525399864587
sohail,-1.1908007091892312
select,-1.0823748054354712
off_stump,-1.1297447126351912
koi_faida,-1.118056933368314
dhondne,-1.0381233014760618
hoti_thi,-1.1886955254093077
nikalna,-0.9545197215004169
not_out,-1.009813209785278
banaya_tha,-1.0920021487941378
indian,-1.098678980831241
international_cricket,-1.1919911872407263
anwar,-1.085047789463779
ziyada_tar,-1.1042166648747451
under,-1.0437440335040347
runs_banaye,-1.017900126500274
khilaf,-1.2361527743419938
inning,-1.0596853142411689
mein_unhone,-1.097587588469826
arse,-1.117193896056433
mein_khele,-1.015118713175734
inning_mein,-1.1154025995449277
board_ka,-1.0740583046404812
ka_doure,-1.0249695486488242
wapas,-1.0460577589051052
waseem_akram,-1.067384981812409
majroh,-1.0709933912778906
bawajud,-1.2433742915054606
de_rahe,-1.0044416647780061
average,-1.057049196056074
football_world,-1.1261650340450238
brazil,-1.1923162186574279
karne_walon,-1.1085506350051384
teams_ke,-1.0123974413340644
elan_kiya,-1.114572135946117
stadiums_ki,-1.1178434310506986
sheharon,-1.0383665009620522
waze,-1.127695931678165
elaqon,-1.0826367885684847
mohammad_hafeez,-1.144556533957852
promote,-1.0379178157653448
irfan,-1.068979883122527
amin,-1.1546150435015141
laya,-1.174451647730923
come,-1.0702348388104546
stain,-1.1931098045923887
samajhna,-1.0424626176865368
chaheye_ke,-1.1682549194572007
ka_samna,-1.105683673020013
conditions_mein,-1.029374144778181
kheelon,-1.1425102136927365
kheel_rahe,-1.1046388190737926
pakistani_khilariyon,-1.0449120316689746
dressing,-1.1235444087948316
room,-1.1024613805818397
share,-1.1631161442737112
ahmed_nadeem,-1.1146641003280455
qasmi,-0.9600769163377265
murshid,-1.0818179509177603
laye,-1.086738675136331
dasti,-1.1384227565449796
majmua,-1.0047150812660381
?_1/2,-0.4048536074169759
eeea_!,-0.45357585876760775
1/2_eee,-0.6113840989514813
jalal,-0.9681669797270911
ho_chuka,-1.1780088120340473
israr,-1.0869592085125919
secretariat,-1.1079455160278529
tor_per,-1.1157984807842416
nagme,-0.9714116069047743
nashar,-1.0153677027967205
taraqi_pasand,-1.0630367090135457
1/2,-0.6754331472077815
1/2_eeea,-0.4480835630283944
!_i,-0.4306407028578073
se_wabista,-1.1158853769819013
ikhbar,-1.042673793925291
colum_likhtey,-0.9891345201804733
colum,-1.0326802662526375
